sentence,label
"/*
 * @description
 *  Xpath Injection
 * BadSource: Environment Read data from an environment variable
 * GoodSource: A hardcoded string
 * Sinks:
 *    GoodSink: validate input through StringEscapeUtils
 *    BadSink : user input is used without validate
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* running on Windows */
/* running on non-Windows */
/* INCIDENTAL:  Incorrect Behavior Order: Validate Before Canonicalize
             *     The user input should be canonicalized before validation. */
/* assume username||password as source */
/* build xpath */
/* POTENTIAL FLAW: user input is used without validate */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Xpath_Injection__Environment_81_goodG2B.java
Label Definition File: _Xpath_Injection.label.xml
Template File: sources-sinks-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import javax.xml.xpath.*;
import org.xml.sax.InputSource;
import org.apache.commons.lang.StringEscapeUtils;
",NoCWE
"/*
 * @description
 *  Xpath Injection
 * BadSource: listen_tcp Read data using a listening tcp connection
 * GoodSource: A hardcoded string
 * Sinks:
 *    GoodSink: validate input through StringEscapeUtils
 *    BadSink : user input is used without validate
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* running on Windows */
/* running on non-Windows */
/* assume username||password as source */
/* FIX: validate input using StringEscapeUtils */
/* build xpath */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Xpath_Injection__listen_tcp_81_goodB2G.java
Label Definition File: _Xpath_Injection.label.xml
Template File: sources-sinks-81_goodB2G.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import javax.xml.xpath.*;
import org.xml.sax.InputSource;
import org.apache.commons.lang.StringEscapeUtils;
",NoCWE
"/*
 * @description
 *  Xpath Injection
 * BadSource: connect_tcp Read data using an outbound tcp connection
 * GoodSource: A hardcoded string
 * Sinks:
 *    GoodSink: validate input through StringEscapeUtils
 *    BadSink : user input is used without validate
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* running on Windows */
/* running on non-Windows */
/* INCIDENTAL:  Incorrect Behavior Order: Validate Before Canonicalize
             *     The user input should be canonicalized before validation. */
/* assume username||password as source */
/* build xpath */
/* POTENTIAL FLAW: user input is used without validate */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Xpath_Injection__connect_tcp_81_goodG2B.java
Label Definition File: _Xpath_Injection.label.xml
Template File: sources-sinks-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import javax.xml.xpath.*;
import org.xml.sax.InputSource;
import org.apache.commons.lang.StringEscapeUtils;
",NoCWE
"/*
 * @description
 *  Open Redirect
 * BadSource: getParameter_Servlet Read data from a querystring using getParameter()
 * GoodSource: A hardcoded string
 * Sinks:
 *    BadSink : place redirect string directly into redirect api call
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* This prevents \r\n (and other chars) and should prevent incidentals such
             * as HTTP Response Splitting and HTTP Header Injection.
             */
/* POTENTIAL FLAW: redirect is sent verbatim; escape the string to prevent ancillary issues like XSS, Response splitting etc */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Open_Redirect__Servlet_getParameter_Servlet_81_goodG2B.java
Label Definition File: _Open_Redirect__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.net.URI;
import java.net.URISyntaxException;
",NoCWE
"/*
 * @description
 *  Open Redirect
 * BadSource: File Read data from file (named c:\data.txt)
 * GoodSource: A hardcoded string
 * Sinks:
 *    BadSink : place redirect string directly into redirect api call
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* This prevents \r\n (and other chars) and should prevent incidentals such
             * as HTTP Response Splitting and HTTP Header Injection.
             */
/* POTENTIAL FLAW: redirect is sent verbatim; escape the string to prevent ancillary issues like XSS, Response splitting etc */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Open_Redirect__Servlet_File_81_goodG2B.java
Label Definition File: _Open_Redirect__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.net.URI;
import java.net.URISyntaxException;
",NoCWE
"/*
 * @description
 *  Open Redirect
 * BadSource: PropertiesFile Read data from a .properties file (in property named data)
 * GoodSource: A hardcoded string
 * Sinks:
 *    BadSink : place redirect string directly into redirect api call
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* This prevents \r\n (and other chars) and should prevent incidentals such
             * as HTTP Response Splitting and HTTP Header Injection.
             */
/* POTENTIAL FLAW: redirect is sent verbatim; escape the string to prevent ancillary issues like XSS, Response splitting etc */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Open_Redirect__Servlet_PropertiesFile_81_goodG2B.java
Label Definition File: _Open_Redirect__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.net.URI;
import java.net.URISyntaxException;
",NoCWE
"/*
 * @description
 *  Open Redirect
 * BadSource: connect_tcp Read data using an outbound tcp connection
 * GoodSource: A hardcoded string
 * Sinks:
 *    BadSink : place redirect string directly into redirect api call
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* This prevents \r\n (and other chars) and should prevent incidentals such
             * as HTTP Response Splitting and HTTP Header Injection.
             */
/* POTENTIAL FLAW: redirect is sent verbatim; escape the string to prevent ancillary issues like XSS, Response splitting etc */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Open_Redirect__Servlet_connect_tcp_81_goodG2B.java
Label Definition File: _Open_Redirect__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.net.URI;
import java.net.URISyntaxException;
",NoCWE
"/*
 * @description
 *  Open Redirect
 * BadSource: database Read data from a database
 * GoodSource: A hardcoded string
 * Sinks:
 *    BadSink : place redirect string directly into redirect api call
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* This prevents \r\n (and other chars) and should prevent incidentals such
             * as HTTP Response Splitting and HTTP Header Injection.
             */
/* POTENTIAL FLAW: redirect is sent verbatim; escape the string to prevent ancillary issues like XSS, Response splitting etc */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Open_Redirect__Servlet_database_81_goodG2B.java
Label Definition File: _Open_Redirect__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.net.URI;
import java.net.URISyntaxException;
",NoCWE
"/*
 * @description
 *  Open Redirect
 * BadSource: URLConnection Read data from a web server with URLConnection
 * GoodSource: A hardcoded string
 * Sinks:
 *    BadSink : place redirect string directly into redirect api call
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* This prevents \r\n (and other chars) and should prevent incidentals such
             * as HTTP Response Splitting and HTTP Header Injection.
             */
/* POTENTIAL FLAW: redirect is sent verbatim; escape the string to prevent ancillary issues like XSS, Response splitting etc */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Open_Redirect__Servlet_URLConnection_81_goodG2B.java
Label Definition File: _Open_Redirect__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.net.URI;
import java.net.URISyntaxException;
",NoCWE
"/*
 * @description
 *  Open Redirect
 * BadSource: listen_tcp Read data using a listening tcp connection
 * GoodSource: A hardcoded string
 * Sinks:
 *    BadSink : place redirect string directly into redirect api call
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* This prevents \r\n (and other chars) and should prevent incidentals such
             * as HTTP Response Splitting and HTTP Header Injection.
             */
/* POTENTIAL FLAW: redirect is sent verbatim; escape the string to prevent ancillary issues like XSS, Response splitting etc */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Open_Redirect__Servlet_listen_tcp_81_goodG2B.java
Label Definition File: _Open_Redirect__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.net.URI;
import java.net.URISyntaxException;
",NoCWE
"/*
 * @description
 *  Open Redirect
 * BadSource: getQueryString_Servlet Parse id param out of the URL query string (without using getParameter())
 * GoodSource: A hardcoded string
 * Sinks:
 *    BadSink : place redirect string directly into redirect api call
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* This prevents \r\n (and other chars) and should prevent incidentals such
             * as HTTP Response Splitting and HTTP Header Injection.
             */
/* POTENTIAL FLAW: redirect is sent verbatim; escape the string to prevent ancillary issues like XSS, Response splitting etc */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Open_Redirect__Servlet_getQueryString_Servlet_81_goodG2B.java
Label Definition File: _Open_Redirect__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.net.URI;
import java.net.URISyntaxException;
",NoCWE
"/*
 * @description
 *  Open Redirect
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded string
 * Sinks:
 *    BadSink : place redirect string directly into redirect api call
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* This prevents \r\n (and other chars) and should prevent incidentals such
             * as HTTP Response Splitting and HTTP Header Injection.
             */
/* POTENTIAL FLAW: redirect is sent verbatim; escape the string to prevent ancillary issues like XSS, Response splitting etc */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _Open_Redirect__Servlet_getCookies_Servlet_81_goodG2B.java
Label Definition File: _Open_Redirect__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.net.URI;
import java.net.URISyntaxException;
",NoCWE
"/*
 * @description
 *  Cross Site Scripting (XSS) in Error Message
 * BadSource: getParameter_Servlet Read data from a querystring using getParameter()
 * GoodSource: A hardcoded string
 * Sinks: sendErrorServlet
 *    BadSink : XSS in sendError
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: script code (e.g. id=<script>alert('xss')</script>) is sent to the client;
            * The built-in J2EE server automatically does some HTML entity encoding.
            * Therefore, to test this, change response.sendError to response.getWriter().println and remove the 404,
            */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _XSS_Error_Message__Servlet_getParameter_Servlet_81_goodG2B.java
Label Definition File: _XSS_Error_Message__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
",NoCWE
"/*
 * @description
 *  Cross Site Scripting (XSS) in Error Message
 * BadSource: File Read data from file (named c:\data.txt)
 * GoodSource: A hardcoded string
 * Sinks: sendErrorServlet
 *    BadSink : XSS in sendError
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: script code (e.g. id=<script>alert('xss')</script>) is sent to the client;
            * The built-in J2EE server automatically does some HTML entity encoding.
            * Therefore, to test this, change response.sendError to response.getWriter().println and remove the 404,
            */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _XSS_Error_Message__Servlet_File_81_goodG2B.java
Label Definition File: _XSS_Error_Message__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
",NoCWE
"/*
 * @description
 *  Cross Site Scripting (XSS) in Error Message
 * BadSource: getQueryString_Servlet Parse id param out of the URL query string (without using getParameter())
 * GoodSource: A hardcoded string
 * Sinks: sendErrorServlet
 *    BadSink : XSS in sendError
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: script code (e.g. id=<script>alert('xss')</script>) is sent to the client;
            * The built-in J2EE server automatically does some HTML entity encoding.
            * Therefore, to test this, change response.sendError to response.getWriter().println and remove the 404,
            */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _XSS_Error_Message__Servlet_getQueryString_Servlet_81_goodG2B.java
Label Definition File: _XSS_Error_Message__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
",NoCWE
"/*
 * @description
 *  Cross Site Scripting (XSS) in Error Message
 * BadSource: URLConnection Read data from a web server with URLConnection
 * GoodSource: A hardcoded string
 * Sinks: sendErrorServlet
 *    BadSink : XSS in sendError
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: script code (e.g. id=<script>alert('xss')</script>) is sent to the client;
            * The built-in J2EE server automatically does some HTML entity encoding.
            * Therefore, to test this, change response.sendError to response.getWriter().println and remove the 404,
            */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _XSS_Error_Message__Servlet_URLConnection_81_goodG2B.java
Label Definition File: _XSS_Error_Message__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
",NoCWE
"/*
 * @description
 *  Cross Site Scripting (XSS) in Error Message
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded string
 * Sinks: sendErrorServlet
 *    BadSink : XSS in sendError
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: script code (e.g. id=<script>alert('xss')</script>) is sent to the client;
            * The built-in J2EE server automatically does some HTML entity encoding.
            * Therefore, to test this, change response.sendError to response.getWriter().println and remove the 404,
            */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _XSS_Error_Message__Servlet_getCookies_Servlet_81_goodG2B.java
Label Definition File: _XSS_Error_Message__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
",NoCWE
"/*
 * @description
 *  Cross Site Scripting (XSS) in Error Message
 * BadSource: connect_tcp Read data using an outbound tcp connection
 * GoodSource: A hardcoded string
 * Sinks: sendErrorServlet
 *    BadSink : XSS in sendError
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: script code (e.g. id=<script>alert('xss')</script>) is sent to the client;
            * The built-in J2EE server automatically does some HTML entity encoding.
            * Therefore, to test this, change response.sendError to response.getWriter().println and remove the 404,
            */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _XSS_Error_Message__Servlet_connect_tcp_81_goodG2B.java
Label Definition File: _XSS_Error_Message__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
",NoCWE
"/*
 * @description
 *  Cross Site Scripting (XSS) in Error Message
 * BadSource: database Read data from a database
 * GoodSource: A hardcoded string
 * Sinks: sendErrorServlet
 *    BadSink : XSS in sendError
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: script code (e.g. id=<script>alert('xss')</script>) is sent to the client;
            * The built-in J2EE server automatically does some HTML entity encoding.
            * Therefore, to test this, change response.sendError to response.getWriter().println and remove the 404,
            */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _XSS_Error_Message__Servlet_database_81_goodG2B.java
Label Definition File: _XSS_Error_Message__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
",NoCWE
"/*
 * @description
 *  Cross Site Scripting (XSS) in Error Message
 * BadSource: PropertiesFile Read data from a .properties file (in property named data)
 * GoodSource: A hardcoded string
 * Sinks: sendErrorServlet
 *    BadSink : XSS in sendError
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: script code (e.g. id=<script>alert('xss')</script>) is sent to the client;
            * The built-in J2EE server automatically does some HTML entity encoding.
            * Therefore, to test this, change response.sendError to response.getWriter().println and remove the 404,
            */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _XSS_Error_Message__Servlet_PropertiesFile_81_goodG2B.java
Label Definition File: _XSS_Error_Message__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
",NoCWE
"/*
 * @description
 *  Cross Site Scripting (XSS) in Error Message
 * BadSource: listen_tcp Read data using a listening tcp connection
 * GoodSource: A hardcoded string
 * Sinks: sendErrorServlet
 *    BadSink : XSS in sendError
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: script code (e.g. id=<script>alert('xss')</script>) is sent to the client;
            * The built-in J2EE server automatically does some HTML entity encoding.
            * Therefore, to test this, change response.sendError to response.getWriter().println and remove the 404,
            */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _XSS_Error_Message__Servlet_listen_tcp_81_goodG2B.java
Label Definition File: _XSS_Error_Message__Servlet.label.xml
Template File: sources-sink-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: File Read data from file (named c:\data.txt)
 * GoodSource: A hardcoded string
 * Sinks: prepareStatement
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* FIX: Use prepared statement and execute (properly) */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__File_prepareStatement_81_goodB2G.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodB2G.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded string
 * Sinks: prepareStatement
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__getCookies_Servlet_prepareStatement_81_goodG2B.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: getParameter_Servlet Read data from a querystring using getParameter()
 * GoodSource: A hardcoded string
 * Sinks: executeBatch
 *    GoodSink: Use prepared statement and executeBatch (properly)
 *    BadSink : data concatenated into SQL statement used in executeBatch(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* FIX: Use prepared statement and executeBatch (properly) */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__getParameter_Servlet_executeBatch_81_goodB2G.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodB2G.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: Environment Read data from an environment variable
 * GoodSource: A hardcoded string
 * Sinks: prepareStatement
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__Environment_prepareStatement_81_goodG2B.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: Environment Read data from an environment variable
 * GoodSource: A hardcoded string
 * Sinks: execute
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in execute(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: data concatenated into SQL statement used in execute(), which could result in SQL Injection */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__Environment_execute_81_goodG2B.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: getParameter_Servlet Read data from a querystring using getParameter()
 * GoodSource: A hardcoded string
 * Sinks: executeQuery
 *    GoodSink: Use prepared statement and executeQuery (properly)
 *    BadSink : data concatenated into SQL statement used in executeQuery(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* Use ResultSet in some way */
/* FIX: Use prepared statement and executeQuery (properly) */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__getParameter_Servlet_executeQuery_81_goodB2G.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodB2G.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded string
 * Sinks: executeQuery
 *    GoodSink: Use prepared statement and executeQuery (properly)
 *    BadSink : data concatenated into SQL statement used in executeQuery(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* Use ResultSet in some way */
/* POTENTIAL FLAW: data concatenated into SQL statement used in executeQuery(), which could result in SQL Injection */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__getCookies_Servlet_executeQuery_81_goodG2B.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: File Read data from file (named c:\data.txt)
 * GoodSource: A hardcoded string
 * Sinks: execute
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in execute(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* FIX: Use prepared statement and execute (properly) */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__File_execute_81_goodB2G.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodB2G.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: File Read data from file (named c:\data.txt)
 * GoodSource: A hardcoded string
 * Sinks: prepareStatement
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: data concatenated into SQL statement used in prepareStatement() call, which could result in SQL Injection */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__File_prepareStatement_81_goodG2B.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: File Read data from file (named c:\data.txt)
 * GoodSource: A hardcoded string
 * Sinks: executeUpdate
 *    GoodSink: Use prepared statement and executeUpdate (properly)
 *    BadSink : data concatenated into SQL statement used in executeUpdate(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* FIX: Use prepared statement and executeUpdate (properly) */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__File_executeUpdate_81_goodB2G.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodB2G.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: Environment Read data from an environment variable
 * GoodSource: A hardcoded string
 * Sinks: executeUpdate
 *    GoodSink: Use prepared statement and executeUpdate (properly)
 *    BadSink : data concatenated into SQL statement used in executeUpdate(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* FIX: Use prepared statement and executeUpdate (properly) */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__Environment_executeUpdate_81_goodB2G.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodB2G.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: Environment Read data from an environment variable
 * GoodSource: A hardcoded string
 * Sinks: execute
 *    GoodSink: Use prepared statement and execute (properly)
 *    BadSink : data concatenated into SQL statement used in execute(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* FIX: Use prepared statement and execute (properly) */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__Environment_execute_81_goodB2G.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodB2G.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: getCookies_Servlet Read data from the first cookie using getCookies()
 * GoodSource: A hardcoded string
 * Sinks: executeUpdate
 *    GoodSink: Use prepared statement and executeUpdate (properly)
 *    BadSink : data concatenated into SQL statement used in executeUpdate(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* FIX: Use prepared statement and executeUpdate (properly) */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__getCookies_Servlet_executeUpdate_81_goodB2G.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodB2G.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
"/*
 * @description
 *  SQL Injection
 * BadSource: getParameter_Servlet Read data from a querystring using getParameter()
 * GoodSource: A hardcoded string
 * Sinks: executeBatch
 *    GoodSink: Use prepared statement and executeBatch (properly)
 *    BadSink : data concatenated into SQL statement used in executeBatch(), which could result in SQL Injection
 * Flow Variant: 81 Data flow: data passed in a parameter to an abstract method
 *
 * */
/* POTENTIAL FLAW: data concatenated into SQL statement used in executeBatch(), which could result in SQL Injection */
/* TEMPLATE GENERATED TESTCASE FILE
Filename: _SQL_Injection__getParameter_Servlet_executeBatch_81_goodG2B.java
Label Definition File: _SQL_Injection.label.xml
Template File: sources-sinks-81_goodG2B.tmpl.java
*/
import testcasesupport.*;
import javax.servlet.http.*;
import java.sql.*;
import java.util.logging.Level;
",NoCWE
